image_path,label
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_9_mri_0_6144_jpeg.rf.dc3b4bf1e4952c0c9aab217c5fd7cb08_0052_0_2043.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_131_jpg.rf.67a9f6a706c322848fa6775db8cf0c54_0059_0_4719.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_161_jpg.rf.dd3d715238d5f6e1899bc319a829eba9_0040_0_4670.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_14_mri_0_3560_jpeg.rf.60dd1a163981ff82bc2024cbf9ef33ad_0038_0_7674.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_9_mri_0_3821_jpeg.rf.db8b81ca6f4b6a956ba465db5c3c5bab_0055_0_3489.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_9_mri_0_5978_jpeg.rf.9f34d81fb6e6f538e4fd868b51048498_0025_0_5124.jpg,0
balanced_augmented_dataset/train/Comminuted/Comminuted_9_mri_0_5978_jpeg.rf.9f34d81fb6e6f538e4fd868b51048498_0025.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_145_jpg.rf.1fe9481fa19fb5125a237d578842044f_0033_0_2460.jpg,0
balanced_augmented_dataset/train/Comminuted/Comminuted_251_jpg.rf.88eeda05a1f18aa016b8a7bbe976892a_0023.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_9_mri_0_5834_jpeg.rf.be377329895e486d8112fac795844a79_0063_0_5917.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_9_mri_0_3821_jpeg.rf.db8b81ca6f4b6a956ba465db5c3c5bab_0055_0_9114.jpg,0
balanced_augmented_dataset/train/Comminuted/Comminuted_7_mri_0_3491_jpeg.rf.327186bc5536ff1709e9d9e78bbb9c6f_0018.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_30_mri_jpg.rf.504596e177dfb84a193baa9d2235cbdf_0007_0_9692.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_14_mri_0_4100_jpeg.rf.6e68d78a083af8d8a71726dbaa58374b_0047_0_5750.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_33_jpg.rf.03b1aa7ac2d6c4de6780c4f4772bf70f_0070_0_7693.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_9_mri_0_6144_jpeg.rf.dc3b4bf1e4952c0c9aab217c5fd7cb08_0052_0_1875.jpg,0
balanced_augmented_dataset/train/Comminuted/Comminuted_7_mri_0_320_jpeg.rf.7496da5dbffe90c1fd724d03775c324c_0010.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_7_mri_0_1712_jpeg.rf.dbf4b387bd3a357bcd307109b219596b_0027_0_9382.jpg,0
balanced_augmented_dataset/train/Comminuted/Comminuted_7_mri_0_1842_jpeg.rf.5430a38e240773284c9a85aadd28319b_0030.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_178_jpg.rf.77395bf4d733e7a3af051b001e31a8df_0032_0_4146.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_7_mri_0_345_jpeg.rf.4de5ddc75597c2ac410d677bf891d4fc_0014_0_1403.jpg,0
balanced_augmented_dataset/train/Comminuted/Comminuted_33_jpg.rf.e97d43d51a5b583b456ed28c054055d7_0012.jpg,0
balanced_augmented_dataset/train/Comminuted/Comminuted_251_jpg.rf.34b42926c2ec385a189058b3913a1d87_0039.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_14_mri_0_3560_jpeg.rf.60dd1a163981ff82bc2024cbf9ef33ad_0038_0_5490.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_7_mri_0_320_jpeg.rf.7496da5dbffe90c1fd724d03775c324c_0010_0_3531.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_14_mri_0_4100_jpeg.rf.6e68d78a083af8d8a71726dbaa58374b_0047_0_1276.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_25_mri_0_1295_jpeg.rf.63a15638bcf02e031e9762d93f385805_0035_0_9013.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_7_mri_0_5567_jpeg.rf.946129ee4a580719ad3e49bb5a2ce053_0031_0_8734.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_7_mri_0_3491_jpeg.rf.327186bc5536ff1709e9d9e78bbb9c6f_0018_0_5450.jpg,0
balanced_augmented_dataset/train/Comminuted/Comminuted_9_mri_0_3821_jpeg.rf.db8b81ca6f4b6a956ba465db5c3c5bab_0055.jpg,0
balanced_augmented_dataset/train/Comminuted/Comminuted_135_jpg.rf.9e22b30301d50d760531e7293069cc02_0068.jpg,0
balanced_augmented_dataset/train/Comminuted/Comminuted_29_mri_0_4706_jpeg.rf.f819bf7910f0862829354669b6d6e564_0049.jpg,0
balanced_augmented_dataset/train/Comminuted/Comminuted_161_jpg.rf.dd3d715238d5f6e1899bc319a829eba9_0040.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_9_mri_0_8679_jpeg.rf.a382e7a6229612c86d77649d73e4ffa0_0073_0_2538.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_9_mri_0_6144_jpeg.rf.dc3b4bf1e4952c0c9aab217c5fd7cb08_0052_0_3788.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_251_jpg.rf.88eeda05a1f18aa016b8a7bbe976892a_0023_0_8691.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_9_mri_0_5978_jpeg.rf.e2a75af9260374887396f9cbdf71fcb3_0011_0_9076.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_9_mri_0_3821_jpeg.rf.db8b81ca6f4b6a956ba465db5c3c5bab_0055_0_514.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_9_mri_0_8679_jpeg.rf.a457caf4126b787f839b3e5f2efdf93c_0051_0_9911.jpg,0
balanced_augmented_dataset/train/Comminuted/Comminuted_178_jpg.rf.cf01d8f29a75d3aab0d1309383deaa19_0044.jpg,0
balanced_augmented_dataset/train/Comminuted/Comminuted_178_jpg.rf.9e6a9e44847809c7516c93cbb75d135a_0006.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_14_mri_0_151_jpeg.rf.5d512f78a691026950a97a7da7938dcd_0029_0_5063.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_14_mri_0_96_jpeg.rf.5425dba990488751f532168cea673bdc_0058_0_8666.jpg,0
balanced_augmented_dataset/train/Comminuted/Comminuted_9_mri_0_4480_jpeg.rf.fb77a34fc5c6ed89519016127b55b3a3_0072.jpg,0
balanced_augmented_dataset/train/Comminuted/Comminuted_19_jpg.rf.67f780be28ab9a68eb6a3cfa708b12ae_0028.jpg,0
balanced_augmented_dataset/train/Comminuted/Comminuted_13_mri_0_7810_jpeg.rf.60f9b458174cde8fdb8605b937e3afd2_0004.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_19_jpg.rf.67f780be28ab9a68eb6a3cfa708b12ae_0028_0_8915.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_9_mri_0_5834_jpeg.rf.be377329895e486d8112fac795844a79_0063_0_5073.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_27_mri_0_6269_jpeg.rf.5ba8f971b44acaa5dfb9f4d53c97353d_0015_0_4499.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_7_mri_0_1842_jpeg.rf.6a8c0975a6599d5cb308ebd504e3da00_0056_0_6190.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_14_mri_0_151_jpeg.rf.5d512f78a691026950a97a7da7938dcd_0029_0_1581.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_7_mri_0_1842_jpeg.rf.6a8c0975a6599d5cb308ebd504e3da00_0056_0_2105.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_29_mri_0_4706_jpeg.rf.f819bf7910f0862829354669b6d6e564_0049_0_5791.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_161_jpg.rf.c27d16231b3d912185642890bc24f60b_0037_0_8714.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_178_jpg.rf.9e6a9e44847809c7516c93cbb75d135a_0006_0_661.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_27_mri_0_3889_jpeg.rf.97501a76af789d2916220b2919932f93_0008_0_2278.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_7_mri_0_1707_jpeg.rf.c179ee9601d4edaa54af18412a85aa86_0022_0_8954.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_27_mri_0_6269_jpeg.rf.5ba8f971b44acaa5dfb9f4d53c97353d_0015_0_5699.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_14_mri_0_4100_jpeg.rf.ccd2379ac1e01368f091d7164a764867_0045_0_9914.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_161_jpg.rf.d536924fb1c7b656b00aafeee13f6f81_0041_0_5618.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_9_mri_0_8679_jpeg.rf.a382e7a6229612c86d77649d73e4ffa0_0073_0_4242.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_168_jpg.rf.7fdbc0493c8e65a7d491bf3e98a128ce_0016_0_8967.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_13_mri_0_9433_jpeg.rf.747fbd56acf7e0aa065446d2e2e5b4b8_0065_0_9715.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_9_mri_0_7771_jpeg.rf.6bd4f433e0bdf61a8fafc04d8cc2b6e5_0017_0_917.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_27_mri_0_6269_jpeg.rf.5ba8f971b44acaa5dfb9f4d53c97353d_0015_0_2557.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_30_mri_jpg.rf.504596e177dfb84a193baa9d2235cbdf_0007_0_54.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_7_mri_0_345_jpeg.rf.4de5ddc75597c2ac410d677bf891d4fc_0014_0_1549.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_251_jpg.rf.0e8cede3068a1e65921fd9014235c9e1_0066_0_2049.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_9_mri_0_4480_jpeg.rf.92bc7cb3a167c5d506d51da9eb3970ee_0021_0_2026.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_14_mri_0_96_jpeg.rf.5425dba990488751f532168cea673bdc_0058_0_8322.jpg,0
balanced_augmented_dataset/train/Comminuted/Comminuted_251_jpg.rf.b3a1ee70a4817070045528b603a8c1d0_0046.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_14_mri_0_4100_jpeg.rf.6e68d78a083af8d8a71726dbaa58374b_0047_0_5126.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_251_jpg.rf.34b42926c2ec385a189058b3913a1d87_0039_0_6185.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_9_mri_0_5834_jpeg.rf.2b3f806399c940e78788bf42fe715d27_0053_0_9175.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_9_mri_0_5978_jpeg.rf.e2a75af9260374887396f9cbdf71fcb3_0011_0_8245.jpg,0
balanced_augmented_dataset/train/Comminuted/Comminuted_161_jpg.rf.d536924fb1c7b656b00aafeee13f6f81_0041.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_20_jpg.rf.3c7c8bbdfc528dc68be1f12e4e680085_0062_0_6617.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_7_mri_0_2539_jpeg.rf.3be7f223f93c157ca83954c94b02efdf_0003_0_3818.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_33_jpg.rf.03b1aa7ac2d6c4de6780c4f4772bf70f_0070_0_7045.jpg,0
balanced_augmented_dataset/train/Comminuted/Comminuted_13_mri_0_9433_jpeg.rf.747fbd56acf7e0aa065446d2e2e5b4b8_0065.jpg,0
balanced_augmented_dataset/train/Comminuted/Comminuted_7_mri_0_345_jpeg.rf.4de5ddc75597c2ac410d677bf891d4fc_0014.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_29_mri_0_5263_jpeg.rf.212b2c95637e66f29e83638483977d0e_0000_0_9795.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_20_jpg.rf.442772fde8fd53c7a68a23fe52bcd011_0064_0_190.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_161_jpg.rf.21b32633fd9a5930f2f62587db3836f7_0024_0_6643.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_251_jpg.rf.34b42926c2ec385a189058b3913a1d87_0039_0_1750.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_161_jpg.rf.d536924fb1c7b656b00aafeee13f6f81_0041_0_3104.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_161_jpg.rf.c27d16231b3d912185642890bc24f60b_0037_0_4875.jpg,0
balanced_augmented_dataset/train/Comminuted/Comminuted_14_mri_0_4100_jpeg.rf.ccd2379ac1e01368f091d7164a764867_0045.jpg,0
balanced_augmented_dataset/train/Comminuted/Comminuted_251_jpg.rf.203ab444fe05f7e5e1983859b56bb0e1_0054.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_7_mri_0_5567_jpeg.rf.946129ee4a580719ad3e49bb5a2ce053_0031_0_7154.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_20_jpg.rf.3c7c8bbdfc528dc68be1f12e4e680085_0062_0_8130.jpg,0
balanced_augmented_dataset/train/Comminuted/Comminuted_20_jpg.rf.442772fde8fd53c7a68a23fe52bcd011_0064.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_135_jpg.rf.4538d0a2a19896addde3737f6bed4a22_0067_0_6966.jpg,0
balanced_augmented_dataset/train/Comminuted/Comminuted_14_mri_0_3560_jpeg.rf.60dd1a163981ff82bc2024cbf9ef33ad_0038.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_9_mri_0_4480_jpeg.rf.fb77a34fc5c6ed89519016127b55b3a3_0072_0_1283.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_251_jpg.rf.73fe9b21359b6e94c44655b6148a9b11_0002_0_9374.jpg,0
balanced_augmented_dataset/train/Comminuted/Comminuted_145_jpg.rf.1fe9481fa19fb5125a237d578842044f_0033.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_251_jpg.rf.34b42926c2ec385a189058b3913a1d87_0039_0_4090.jpg,0
balanced_augmented_dataset/train/Comminuted/Comminuted_20_jpg.rf.3c7c8bbdfc528dc68be1f12e4e680085_0062.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_20_jpg.rf.442772fde8fd53c7a68a23fe52bcd011_0064_0_7343.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_13_mri_0_9433_jpeg.rf.747fbd56acf7e0aa065446d2e2e5b4b8_0065_0_5962.jpg,0
balanced_augmented_dataset/train/Comminuted/Comminuted_7_mri_0_7704_jpeg.rf.84e1456219e3ec0effe6247532629e92_0013.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_251_jpg.rf.203ab444fe05f7e5e1983859b56bb0e1_0054_0_545.jpg,0
balanced_augmented_dataset/train/Comminuted/Comminuted_251_jpg.rf.0e8cede3068a1e65921fd9014235c9e1_0066.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_7_mri_0_7704_jpeg.rf.84e1456219e3ec0effe6247532629e92_0013_0_4909.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_13_mri_0_9433_jpeg.rf.dce10757ea1e30d2bce689b688b3afb0_0001_0_7285.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_7_mri_0_1712_jpeg.rf.dbf4b387bd3a357bcd307109b219596b_0027_0_1804.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_251_jpg.rf.73fe9b21359b6e94c44655b6148a9b11_0002_0_4873.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_131_jpg.rf.2ac11c04af444ea31b47f096c2caf9e6_0026_0_8564.jpg,0
balanced_augmented_dataset/train/Comminuted/Comminuted_9_mri_0_4480_jpeg.rf.92bc7cb3a167c5d506d51da9eb3970ee_0021.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_251_jpg.rf.0e8cede3068a1e65921fd9014235c9e1_0066_0_6546.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_9_mri_0_8679_jpeg.rf.129254f0f4bc9172f3d841ca40ca2423_0019_0_4780.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_20_jpg.rf.e7eb8c41b47bdbb98b6d2e7c5a043d8d_0071_0_7083.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_135_jpg.rf.9e22b30301d50d760531e7293069cc02_0068_0_6342.jpg,0
balanced_augmented_dataset/train/Comminuted/Comminuted_25_mri_0_1295_jpeg.rf.63a15638bcf02e031e9762d93f385805_0035.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_145_jpg.rf.1fe9481fa19fb5125a237d578842044f_0033_0_8789.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_9_mri_0_4480_jpeg.rf.92bc7cb3a167c5d506d51da9eb3970ee_0021_0_1342.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_19_jpg.rf.f930d7b82c6dc4802ff196baf4736225_0005_0_5543.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_145_jpg.rf.19e077f24354c6e63141ac93b81b05dc_0043_0_7022.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_7_mri_0_1707_jpeg.rf.c179ee9601d4edaa54af18412a85aa86_0022_0_9645.jpg,0
balanced_augmented_dataset/train/Comminuted/Comminuted_7_mri_0_7704_jpeg.rf.b2af45d431352fe1699147e16ae6ddf4_0060.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_20_jpg.rf.e7eb8c41b47bdbb98b6d2e7c5a043d8d_0071_0_7451.jpg,0
balanced_augmented_dataset/train/Comminuted/aug_Comminuted_9_mri_0_5834_jpeg.rf.2b3f806399c940e78788bf42fe715d27_0053_0_5068.jpg,0
balanced_augmented_dataset/train/Comminuted/Comminuted_9_mri_0_4480_jpeg.rf.030140bac84271ae0cf75072026e475d_0009.jpg,0
